Km,Vmax,id,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,polym,Complexity
208.85,2.66E-05,1092,1,2.15,1.685,0.355,5,41,1,6,1,2.84509804,10,700,1,10,0.301029996,2,4.406199424,40000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.516365804,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,359.8934715,0
0.29,0.0149,1094,2,1.991,1.373,0.6286,4.2,50,3,7,-1,-0.045757491,0.1,0.9,0,0,-1.698970004,0.02,3.226084116,2000,1,594.022,70.75297264,13.21376393,7.399846115,42.0034252,0,0.331506779,-0.664233856,0,5.473640837,6.420821623,-0.48123039,32.60016358,24.30408043,389,160,47.4,75.85,94.273643,11.50371352,0,-0.480086286,0.322470707,-1.991144653,3.366878668,10
0.19,0.0193,1095,2,1.991,1.373,0.6286,4.2,50,3,7,-1,-0.045757491,0.1,0.9,0,0,-1.698970004,0.02,3.226084116,2000,1,594.022,70.75297264,13.21376393,7.399846115,42.0034252,0,0.331506779,-0.664233856,0,5.473640837,6.420821623,-0.48123039,32.60016358,24.30408043,389,160,47.4,75.85,94.273643,11.50371352,0,-0.480086286,0.322470707,-1.991144653,3.366878668,10
189,0.00073,1096,1,1.991,1.373,0.5012,5,48,3,7,1,1.990782692,10,97.9,1,10,-0.301029996,0.5,3.226084116,2000,1,594.022,70.75297264,13.21376393,7.399846115,42.0034252,0,0.331506779,-0.664233856,0,5.473640837,6.420821623,-0.48123039,32.60016358,24.30408043,0,40.5,52,75.85,94.273643,6,5.99273862,-0.254557431,-0.254557431,-1.991144653,3.366878668,10
135,0.00087,1097,1,1.991,1.373,0.5012,5,48,3,7,1,1.990782692,10,97.9,1,10,-0.301029996,0.5,3.226084116,2000,1,594.022,70.75297264,13.21376393,7.399846115,42.0034252,0,0.331506779,-0.664233856,0,5.473640837,6.420821623,-0.48123039,32.60016358,24.30408043,0,40.5,52,75.85,94.273643,6,5.99273862,-0.254557431,-0.254557431,-1.991144653,3.366878668,10
0.1,0.0002,1098,2,2.81,1.063,0.016,4,24,3,4,-1.698970004,-0.698970004,0.02,0.2,0,0,-0.301029996,0.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,0,-0.39829863,0.037337328,0,0,0
0.0499,0.0007504,1099,2,2.582,1.09,-0.21,4,30,3,7,-1.301029996,-0.096910013,0.05,0.8,0,0,-1.187086643,0.065,7.806179974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,0,-0.39829863,0.037337328,0,0,0
0.58,0.0002014,1100,1,2.67,1.065,0.17,4,35,3,2,-1,0,0.1,1,0.698970004,5,0,1,6.903089987,4000,1,164.208,12.62077651,6.069221313,7.479675926,6.169584122,2.61E-07,0.208333333,0.208333333,17.16908593,0,19.04159814,-0.319671229,12.96557803,25.43384636,226,52,40.5,44.1,60.8,5.99273862,6,-0.39829863,0.037337328,-2.048432766,24.35934912,54
0.09,4.68E-05,1101,1,2.67,1.065,0.17,4,35,3,2,0,1,1,10,-0.397940009,0.4,0,1,6.903089987,4000,1,164.208,12.62077651,6.069221313,7.479675926,6.169584122,2.61E-07,0.208333333,0.208333333,17.16908593,0,19.04159814,-0.319671229,12.96557803,25.43384636,0,40.5,52,44.1,60.8,6,5.99273862,-0.254557431,-0.254557431,-2.048432766,24.35934912,54
0.129,0.0006815,1102,1,2.28,1.35,0.796,4.5,45,3,7,-2,-0.602059991,0.01,0.25,0.698970004,5,-1.124938737,0.075,1.632204133,192.12,1,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,226,52,40.5,132.13,-1.7,5.99273862,6,-0.39829863,0.037337328,-2.178395123,0.999984385,227
6.18,0.000927,1103,1,2.28,1.35,0.944,4.5,38.4,3,7,0,1.204119983,1,16,-0.602059991,0.25,-1.124938737,0.075,1.632204133,192.12,1,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431,-2.178395123,0.999984385,227
0.1206,6.51E-05,1104,1,2.28,1.35,1.2,4.9,41,3,7,-1.4,0.015836249,0.064,1.27,0.339794001,21.02,-0.665811744,0.325,1.193820026,192.12,1,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,226,52,40.5,132.13,-1.7,5.99273862,6,-0.39829863,0.037337328,-2.178395123,0.999984385,227
205.6,9.79E-05,1105,1,2.28,1.35,1.2,4.3,37.8,3,7,0.279588002,1.571466499,6.205,113.35,-0.143339754,0.83,-1.685193747,0.031,1.193820026,192.12,1,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431,-2.178395123,0.999984385,227
0.1337,3.85E-05,1106,1,2.277,1.35,0.975,5.7,41,3,7,-1.4,-0.175885214,0.064,0.914,0.339794001,21.02,-0.665811744,0.325,1.193820026,192.12,1,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,226,52,40.5,132.13,-1.7,5.99273862,6,-0.39829863,0.037337328,-2.178395123,0.999984385,227
221.9,2.69E-05,1107,1,2.277,1.35,0.3798,4.3,37.8,3,7,0.279588002,1.571466499,6.205,113.35,-0.143339754,0.83,-1.685193747,0.031,1.193820026,192.12,1,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431,-2.178395123,0.999984385,227
0.257,3.72E-05,1108,1,2.255,1.348,0.975,5.7,41,3,7,-1.4,-0.175885214,0.064,0.914,0.339794001,21.02,-0.665811744,0.325,1.193820026,192.12,1,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,226,52,40.5,132.13,-1.7,5.99273862,6,-0.39829863,0.037337328,-2.178395123,0.999984385,227
295,2.23E-05,1109,1,2.255,1.348,0.3798,4.3,37.8,3,7,0.279588002,1.571466499,6.205,113.35,-0.143339754,0.83,-1.285193747,0.229,1.193820026,192.12,1,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431,-2.178395123,0.999984385,227
3.31,0.00277,1110,2,2.718,1.179,0.3,4.5,50,3,7,-0.15490196,0.113943352,0.7,1.3,0,0,-1.698970004,0.02,9.612359948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,47.4,0,0,5.394814815,0,-0.397062581,0.054727625,0,0,0
1.23,0.00518,1112,2,2.882,1.111,0.0032,4.5,50,3,7,-0.15490196,0.113943352,0.7,1.3,0,0,-1.698970004,0.02,9.628545044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,47.4,0,0,5.394814815,0,-0.397062581,0.054727625,0,0,0
0.11,0.00632,1113,2,2.7432,1.1434,0.1037,6,20,3,7,-1.301029996,-0.602059991,0.05,0.25,0,0,-1.15490196,0.07,9.628545044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,0,-0.39829863,0.037337328,0,0,0
0.097,5.54E-05,1114,1,2.7432,1.1434,0.1037,4,25,1,6.4,-2.301029996,-0.522878745,0.005,0.3,0,1,-1.301029996,0.05,4.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.04,2.27E-05,1115,1,2.8566,1.1062,0.0146,4,25,1,7,-2.301029996,0,0.005,1,-0.602059991,0.25,-1.301029996,0.05,4.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.17,0.000509,1116,1,2.7432,1.1434,0.1037,4,25,3,7,-3,-1,0.001,0.1,1.301029996,20,-0.522878745,0.3,7.959637541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
11.2,0.000241,1117,1,2.8566,1.1062,0.0146,4,25,3,7,0.301029996,1.301029996,2,20,-1,0.1,-0.522878745,0.3,7.959637541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
1.06,0.000168,1118,1,2.75,1.32,0.0519,4.5,24,3,7,-2,-0.096910013,0.01,0.8,2,100,-4.698970004,2.00E-05,5.85982901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
56.89,0.000596,1119,1,2.75,1.32,0.2348,4.5,37.2,3,7,1,2.77815125,10,600,-0.096910013,0.8,-4.698970004,2.00E-05,5.85982901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
1.17,0.000379,1120,1,2.7432,1.1434,0.0519,4.5,25,3,7,-2,-0.096910013,0.01,0.8,2,100,-4.698970004,2.00E-05,5.927673409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.19,0.000715,1121,1,2.4526,1.3156,0.2348,4.5,37.8,3,7,1,2.77815125,10,600,-0.096910013,0.8,-4.698970004,2.00E-05,5.927673409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.85,0.000131,1122,1,2.7712,1.1464,0.0888,8,25,3,7,-0.698970004,0.176091259,0.2,1.5,0.301029996,2,-1.301029996,0.05,5.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,40.5,0,0,5.394814815,6,-0.397062581,0.054727625,0,0,0
2.3,0.000119,1123,1,2.8566,1.1062,0.0146,8,25,3,7,-0.698970004,0.77815125,0.2,6,0,1,-1.301029996,0.05,5.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.394814815,-0.254557431,-0.254557431,0,0,0
0.87,0.000132,1124,1,2.7712,1.1464,0.061,8,25,3,7,-0.698970004,0.176091259,0.2,1.5,0.301029996,2,-1.301029996,0.05,5.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,40.5,0,0,5.394814815,6,-0.397062581,0.054727625,0,0,0
2.4,0.000125,1125,1,2.8566,1.1062,0.0146,8,25,3,7,-0.698970004,0.77815125,0.2,6,0,1,-1.301029996,0.05,5.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.394814815,-0.254557431,-0.254557431,0,0,0
0.155,1.71E-05,1126,1,2.7432,1.1434,0.1138,4,25,3,7,-1.602059991,-0.522878745,0.025,0.3,1.301029996,20,-1.301029996,0.05,5.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
116.3,9.23E-05,1127,1,2.7696,1.1382,-0.0154,4,25,3,7,0.301029996,2,2,100,-0.698970004,0.2,-1.301029996,0.05,5.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
1.22,4.43E-05,1128,1,2.7478,1.1676,-0.0095,7,40,3,6,-2,0.903089987,0.01,8,2.318063335,208,-1.698970004,0.02,4.988273495,60.1,0.2,60.1,0,0,1.194444444,2.92,1.974744871,0.597222222,0.597222222,0,9.805555556,13.08951281,-0.329216191,0,0,226,52,40.5,52.04,-1.4,0,6,0,0,-1.715708841,1,0
91.54,8.31E-05,1129,1,2.7678,1.148,-0.0095,7,40,3,6,1.69019608,3,49,1000,0.653212514,4.5,-1.698970004,0.02,4.988273495,60.1,0.2,60.1,0,0,1.194444444,2.92,1.974744871,0.597222222,0.597222222,0,9.805555556,13.08951281,-0.329216191,0,0,0,40.5,52,52.04,-1.4,6,0,-0.254557431,-0.254557431,-1.715708841,1,0
0.0265,1.71E-07,1130,1,2.796,1.07,-0.014,5,43,3,7,-0.397940009,0.301029996,0.4,2,2.397940009,250,-1.732828272,0.0185,6.903089987,790.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0.199176983,5.99273862,6,-0.39829863,0.037337328,0,1,0
